t_s,Line,I_exp_A,V_exp_V,Ah [Ah],SOC,T_exp_degC,Current_temp_1813 Ch 14 Bottom,Current_temp_1813 Ch 14 Top
569368.384,804,-11.06057311,3.266934143,1.243836688,0.291679263,10.06527,10,10
569368.584,804,-11.05992103,3.266167122,1.243221893,0.291535093,10.06527,,
569368.784,804,-11.05992103,3.265591856,1.242606303,0.291390738,10.06527,,
569368.984,804,-11.05992103,3.264824835,1.241993357,0.291247002,10.06527,,
569369.184,804,-11.05992103,3.264249569,1.24137892,0.291102917,10.06527,10,10
569369.384,804,-11.05992103,3.263674304,1.240764482,0.290958831,10.06527,10,10
569369.386,804,-12.71294266,3.250634947,1.240756482,0.290956955,10.06527,10,10
569369.584,804,-12.77162982,3.245841066,1.240055118,0.290792486,10.06527,10,10
569369.784,804,-12.77880269,3.244498779,1.239345079,0.290625982,10.06527,10,10
569369.984,804,-12.77945477,3.243348248,1.238635877,0.290459674,10.06527,10,10
569370.184,804,-12.78010685,3.242389471,1.23792545,0.290293079,10.062,10,10
569370.384,804,-12.78010685,3.24123894,1.237214629,0.290126392,10.062,10,10
569370.584,804,-12.78010685,3.240471919,1.236505168,0.289960024,10.062,10,10
569370.784,804,-12.78010685,3.239513143,1.235795995,0.289793723,10.062,10,10
569370.984,804,-12.78075893,3.238554366,1.235084659,0.289626915,10.062,10,10
569371.184,804,-12.78010685,3.237787345,1.234375235,0.289460555,10.062,10,10
569371.384,804,-12.78010685,3.236828569,1.233665761,0.289294184,10.062,10,10
569371.584,804,-12.78010685,3.236061548,1.23295582,0.289127703,10.062,10,10
569371.784,804,-12.78075893,3.235294527,1.232245378,0.288961105,10.062,10,10
569371.984,804,-12.78075893,3.234527506,1.231535334,0.288794599,10.062,10,10
569372.184,804,-12.77945477,3.233760485,1.230824891,0.288628001,10.062,10,10
569372.384,804,-12.78010685,3.232993464,1.230115584,0.288461669,10.062,10,10
569372.584,804,-12.78010685,3.232226443,1.22940562,0.288295182,10.062,10,10
569372.784,804,-12.78010685,3.231651177,1.22869564,0.288128692,10.062,10,10
569372.984,804,-12.78010685,3.230884156,1.227985089,0.287962068,10.062,10,10
569373.184,804,-12.78010685,3.230117136,1.227275884,0.28779576,10.062,10,10
569373.384,804,-12.78010685,3.22954187,1.226565873,0.287629263,10.062,10,10
569373.389,804,-13.29459761,3.224747989,1.22654741,0.287624933,10.062,10,10
569373.584,804,-13.37089091,3.223022191,1.225823941,0.28745528,10.062,10,10
569373.784,804,-13.37936795,3.222063415,1.225079246,0.287280649,10.05874,10,10
569373.984,804,-13.37936795,3.221104639,1.224337079,0.287106611,10.05874,10,10
569374.184,804,-13.38002003,3.220337618,1.223594234,0.286932414,10.05874,10,10
569374.384,804,-13.38002003,3.219570597,1.222849934,0.286757876,10.05874,10,10
569374.584,804,-13.38002003,3.218803576,1.222107233,0.286583713,10.062,10,10
569374.784,804,-13.38002003,3.21822831,1.221362849,0.286409155,10.062,10,10
569374.984,804,-13.38002003,3.217461289,1.220620928,0.286235175,10.05874,10,10
569375.184,804,-13.38002003,3.216694268,1.219877577,0.28606086,10.05874,10,10
569375.384,804,-13.38002003,3.215927247,1.21913342,0.285886355,10.05874,10,10
569375.584,804,-13.38002003,3.215351981,1.218389728,0.285711959,10.05874,10,10
569375.784,804,-13.38002003,3.214776716,1.217647595,0.28553793,10.05874,10,10
569375.984,804,-13.38002003,3.214009695,1.216904231,0.285363611,10.05874,10,10
569376.184,804,-13.37936795,3.213434429,1.216160939,0.285189309,10.05874,10,10
569376.384,804,-13.38002003,3.212859163,1.215417604,0.285014997,10.05874,10,10
569376.584,804,-13.38002003,3.212283898,1.214672903,0.284840365,10.05874,10,10
569376.784,804,-13.38067211,3.211708632,1.213930943,0.284666376,10.05874,10,10
569376.984,804,-13.38067211,3.210941611,1.213187574,0.284492056,10.05874,10,10
569377.184,804,-13.38067211,3.2105581,1.212442522,0.284317342,10.05547,10,10
569377.384,804,-13.38067211,3.209982835,1.211700826,0.284143414,10.05547,10,10
569377.389,804,-12.52514375,3.217461289,1.211683423,0.284139333,10.05547,10,10
569377.584,804,-12.59035171,3.217269534,1.211001555,0.283979436,10.05547,10,10
569377.784,804,-12.6001329,3.216886023,1.210300789,0.283815106,10.05547,10,10
569377.984,804,-12.6001329,3.216694268,1.209602227,0.283651294,10.05547,10,10
569378.184,804,-12.6001329,3.216502513,1.208901387,0.283486947,10.05547,10,10
569378.384,804,-12.59948082,3.215927247,1.208201221,0.283322758,10.05547,10,10
569378.584,804,-12.59948082,3.215543737,1.207502297,0.283158861,10.05547,10,10
569378.784,804,-12.60078498,3.215160226,1.206801225,0.28299446,10.05547,10,10
569378.984,804,-12.6001329,3.214968471,1.206102235,0.282830547,10.05547,10,10
569379.184,804,-12.59948082,3.21458496,1.205402232,0.282666396,10.05221,10,10
569379.384,804,-12.6001329,3.21420145,1.204701584,0.282502095,10.05221,10,10
569379.584,804,-12.59948082,3.21381794,1.204001626,0.282337955,10.05547,10,10
569379.784,804,-12.6001329,3.213434429,1.203302184,0.282173936,10.05547,10,10
569379.984,804,-12.6001329,3.213050919,1.202602044,0.282009753,10.05221,10,10
569380.184,804,-12.6001329,3.212667408,1.201902244,0.28184565,10.05221,10,10
569380.384,804,-12.6001329,3.212283898,1.201201907,0.281681422,10.05221,10,10
569380.584,804,-12.60078498,3.212092142,1.20050222,0.281517345,10.05221,10,10
569380.784,804,-12.60078498,3.211516877,1.199801161,0.281352947,10.04894,10,10
569380.984,804,-12.60078498,3.211325121,1.199102019,0.281188999,10.04894,10,10
569381.184,804,-12.59948082,3.210941611,1.198402112,0.281024871,10.05221,10,10
569381.384,804,-12.6001329,3.2105581,1.197702113,0.280860721,10.05221,10,10
569381.386,804,-11.15577673,3.221488149,1.197695177,0.280859095,10.05221,10,10
569381.584,804,-11.23011379,3.223980968,1.197078356,0.28071445,10.04894,10,10
569381.784,804,-11.23924291,3.223980968,1.196454889,0.280568247,10.04894,10,10
569381.984,804,-11.23924291,3.223980968,1.195830469,0.280421821,10.05221,10,10
569382.184,804,-11.23989499,3.224172723,1.195206033,0.280275391,10.05221,10,10
569382.384,804,-11.24054707,3.224172723,1.194580853,0.280128787,10.05221,10,10
569382.584,804,-11.23989499,3.223980968,1.193956265,0.279982321,10.05221,10,10
569382.784,804,-11.23989499,3.223980968,1.193332679,0.27983609,10.04894,10,10
569382.984,804,-11.23989499,3.223980968,1.192708247,0.279689661,10.04894,10,10
569383.184,804,-11.23989499,3.223789212,1.192083411,0.279543137,10.04894,10,10
569383.384,804,-11.23989499,3.223597457,1.191459025,0.279396719,10.04894,10,10
569383.584,804,-11.23989499,3.223597457,1.190833817,0.279250108,10.04894,10,10
569383.784,804,-11.24054707,3.223597457,1.190209233,0.279103643,10.04894,10,10
569383.984,804,-11.23989499,3.223405702,1.189586034,0.278957504,10.04894,10,10
569384.184,804,-11.24054707,3.223022191,1.188960312,0.278810772,10.04894,10,10
569384.384,804,-11.24054707,3.223022191,1.188335738,0.278664309,10.04894,10,10
569384.584,804,-11.24054707,3.223022191,1.187711811,0.278517999,10.04894,10,10
569384.784,804,-11.24054707,3.222830436,1.187086641,0.278371397,10.04894,10,10
569384.984,804,-11.24054707,3.222638681,1.186461923,0.2782249,10.04894,10,10
569385.184,804,-11.24054707,3.222446926,1.185838891,0.2780788,10.04568,10,10
569385.384,804,-11.24119914,3.22225517,1.185214658,0.277932417,10.04568,10,10
569385.389,804,-10.75409573,3.226665541,1.185199724,0.277928915,10.04568,10,10
569385.584,804,-10.82908488,3.226282031,1.184612486,0.277791208,10.04568,10,10
569385.784,804,-10.83821399,3.226282031,1.184010833,0.277650121,10.04568,10,10
569385.984,804,-10.83951815,3.226282031,1.183409819,0.277509183,10.04568,10,10
569386.184,804,-10.83951815,3.226090275,1.182807627,0.277367969,10.04568,10,10
569386.384,804,-10.83951815,3.226090275,1.18220417,0.277226459,10.04568,10,10
569386.584,804,-10.83951815,3.226090275,1.181602345,0.277085331,10.04568,10,10
569386.784,804,-10.83951815,3.22589852,1.181001039,0.276944325,10.04242,10,10
569386.984,804,-10.84017023,3.22589852,1.180398233,0.276802967,10.04242,10,10
569387.184,804,-10.83951815,3.22589852,1.179796578,0.27666188,10.04242,10,10
569387.384,804,-10.83951815,3.225706765,1.17919323,0.276520395,10.04242,10,10
569387.584,804,-10.83951815,3.225706765,1.178592217,0.276379457,10.04242,10,10
569387.784,804,-10.83951815,3.22551501,1.177990007,0.276238239,10.04242,10,10
569387.984,804,-10.83951815,3.225323254,1.177387102,0.276096858,10.04242,10,10
569388.184,804,-10.83951815,3.225323254,1.176785274,0.27595573,10.04242,10,10
569388.384,804,-10.83951815,3.225131499,1.176183421,0.275814595,10.04242,10,10
569388.584,804,-10.83951815,3.224939744,1.175580893,0.275673303,10.04242,10,10
569388.784,804,-10.83951815,3.224939744,1.174978333,0.275532003,10.04242,10,10
569388.984,804,-10.84017023,3.224939744,1.174376813,0.275390947,10.04242,10,10
569389.184,804,-10.83951815,3.224747989,1.173774453,0.275249693,10.04242,10,10
569389.384,804,-10.83951815,3.224556233,1.173172421,0.275108517,10.04242,10,10
569389.389,804,-11.85415391,3.215543737,1.173155959,0.275104657,10.04242,10,10
569389.584,804,-11.93044722,3.213626184,1.172509233,0.274953,10.04242,10,10
569389.784,804,-11.94022841,3.212859163,1.171846069,0.274797488,10.04242,10,10
569389.984,804,-11.94153257,3.212475653,1.171184024,0.274642239,10.04242,10,10
569390.184,804,-11.94088049,3.211900387,1.170520595,0.274486665,10.04242,10,10
569390.384,804,-11.93957633,3.211516877,1.169856372,0.274330905,10.04242,10,10
569390.584,804,-11.94153257,3.211133366,1.169193551,0.274175473,10.04242,,
569390.784,804,-11.94088049,3.210941611,1.168530379,0.27401996,10.04242,,
569390.984,804,-11.94088049,3.2105581,1.167866982,0.273864393,10.04242,,
569391.184,804,-11.94153257,3.21017459,1.167203597,0.27370883,10.04242,10,10
569391.384,804,-11.94153257,3.209982835,1.166539501,0.2735531,10.04242,10,10
569391.584,804,-11.94088049,3.209599324,1.165876768,0.273397689,10.04242,10,10
569391.784,804,-11.94153257,3.209407569,1.165212246,0.273241859,10.04242,10,10
569391.984,804,-11.94153257,3.209024058,1.164549934,0.273086547,10.04242,10,10
569392.184,804,-11.94153257,3.208832303,1.163886455,0.272930961,10.03916,10,10
569392.384,804,-11.94283673,3.208448793,1.16322306,0.272775395,10.03916,10,10
569392.584,804,-11.94218465,3.208257037,1.162558171,0.272619479,10.03916,10,10
569392.784,804,-11.94153257,3.207873527,1.161896144,0.272464234,10.03916,10,10
569392.984,804,-11.94218465,3.207490016,1.161231404,0.272308353,10.03916,10,10
569393.184,804,-11.94283673,3.207490016,1.160569265,0.272153082,10.03916,10,10
569393.384,804,-11.94153257,3.207106506,1.159905819,0.271997503,10.03916,10,10
569393.386,804,-13.99101855,3.19119082,1.159896958,0.271995426,10.03916,10,10
569393.584,804,-14.07057226,3.185438163,1.15912495,0.27181439,10.03916,10,10
569393.784,804,-14.07839721,3.184287631,1.158342987,0.27163102,10.03916,10,10
569393.984,804,-14.07904929,3.183328855,1.157559201,0.271447223,10.03916,10,10
569394.184,804,-14.07904929,3.182561834,1.156777029,0.271263804,10.03916,10,10
569394.384,804,-14.07904929,3.181986569,1.155996455,0.271080759,10.03916,10,10
569394.584,804,-14.07904929,3.181219548,1.155213853,0.270897239,10.03916,10,10
569394.784,804,-14.07904929,3.180452527,1.154431028,0.270713667,10.03916,10,10
569394.984,804,-14.07904929,3.180069016,1.15364992,0.270530498,10.03916,10,10
569395.184,804,-14.07970137,3.179301995,1.152867693,0.270347065,10.03916,10,10
569395.384,804,-14.07904929,3.178726729,1.152083936,0.270163275,10.03916,10,10
569395.584,804,-14.07970137,3.178151464,1.15130321,0.269980195,10.03916,10,10
569395.784,804,-14.07970137,3.177576198,1.150519857,0.269796499,10.03589,10,10
569395.984,804,-14.07970137,3.177000932,1.149738208,0.269613202,10.03589,10,10
569396.184,804,-14.08035345,3.176617422,1.148955764,0.26942972,10.03916,10,10
569396.384,804,-14.08035345,3.176233911,1.148174348,0.269246478,10.03916,10,10
569396.584,804,-14.07970137,3.175658645,1.147391577,0.269062918,10.03916,10,10
569396.784,804,-14.08035345,3.17508338,1.146609378,0.268879493,10.03916,10,10
569396.984,804,-14.08035345,3.174699869,1.145826314,0.268695865,10.03589,10,10
569397.184,804,-14.08035345,3.174124603,1.14504552,0.268512769,10.03589,10,10
569397.384,804,-14.07970137,3.173741093,1.144263281,0.268329334,10.03916,10,10
569397.389,804,-15.09172881,3.164728596,1.144242323,0.268324419,10.03916,10,10
569397.584,804,-15.16997836,3.162427533,1.143421282,0.268131885,10.03916,10,10
569397.784,804,-15.17910747,3.161468757,1.142577795,0.267934088,10.03589,10,10
569397.984,804,-15.17910747,3.160701736,1.141735022,0.267736458,10.03589,10,10
569398.184,804,-15.17910747,3.16012647,1.140890365,0.267538386,10.03589,10,10
569398.384,804,-15.17910747,3.159359449,1.140046599,0.267340524,10.03589,10,10
569398.584,804,-15.17975955,3.158784184,1.139205155,0.267143205,10.03589,10,10
569398.784,804,-15.18041163,3.158017163,1.138361833,0.266945446,10.03589,10,10
569398.984,804,-15.17975955,3.157441897,1.137517196,0.266747379,10.03263,10,10
569399.184,804,-15.17975955,3.157058386,1.136674667,0.266549807,10.03263,10,10
569399.384,804,-15.17975955,3.156483121,1.135830612,0.266351876,10.03263,10,10
569399.584,804,-15.18041163,3.155907855,1.134987978,0.266154279,10.03263,10,10
569399.784,804,-15.17975955,3.155332589,1.134144747,0.265956541,10.03263,10,10
569399.984,804,-15.17975955,3.154757323,1.133300706,0.265758614,10.03263,10,10
569400.184,804,-15.17975955,3.154373813,1.132458522,0.265561122,10.03263,10,10
569400.384,804,-15.17975955,3.153798547,1.131615176,0.265363358,10.03263,10,10
569400.584,804,-15.18041163,3.153415037,1.13077105,0.265165411,10.03263,10,10
569400.784,804,-15.18041163,3.152839771,1.12992647,0.264967357,10.03263,10,10
569400.984,804,-15.17975955,3.15245626,1.12908519,0.264770077,10.03589,10,10
569401.184,804,-15.17975955,3.151880995,1.128241871,0.264572319,10.03589,10,10
569401.384,804,-15.18041163,3.151497484,1.127398516,0.264374552,10.02937,10,10
569401.389,804,-15.65251722,3.146895358,1.127376775,0.264369454,10.02937,10,10
569401.584,804,-15.7294626,3.145361316,1.126524891,0.264169688,10.02937,10,10
569401.784,804,-15.73859171,3.144786051,1.125650413,0.263964623,10.02937,10,10
569401.984,804,-15.73924379,3.14401903,1.124776977,0.263759803,10.03589,10,10
569402.184,804,-15.73924379,3.143443764,1.123902573,0.263554755,10.03589,10,10
569402.384,804,-15.73989587,3.142868498,1.123027496,0.26334955,10.03263,10,10
569402.584,804,-15.73989587,3.142484988,1.122152004,0.263144247,10.03263,10,10
569402.784,804,-15.73989587,3.141909722,1.12127925,0.262939587,10.02937,10,10
569402.984,804,-15.74054795,3.141334456,1.120404731,0.262734512,10.02937,10,10
569403.184,804,-15.74054795,3.14075919,1.119528293,0.262528988,10.02937,10,10
569403.384,804,-15.74054795,3.140183925,1.11865509,0.262324222,10.02937,10,10
569403.584,804,-15.74054795,3.139800414,1.117781369,0.262119335,10.02937,10,10
569403.784,804,-15.74054795,3.139225148,1.116906778,0.261914244,10.02937,10,10
569403.984,804,-15.74054795,3.139033393,1.116032433,0.26170921,10.02937,10,10
569404.184,804,-15.74054795,3.138458127,1.115157974,0.26150415,10.02937,10,10
569404.384,804,-15.74054795,3.137882862,1.114282829,0.261298929,10.0261,10,10
569404.584,804,-15.74054795,3.137499351,1.113409026,0.261094022,10.0261,10,10
569404.784,804,-15.74054795,3.137115841,1.112534551,0.260888958,10.0261,10,10
569404.984,804,-15.74054795,3.13673233,1.111660074,0.260683894,10.0261,10,10
569405.184,804,-15.74054795,3.136157064,1.110785562,0.260478821,10.0261,10,10.01
569405.384,804,-15.74054795,3.135581799,1.109910925,0.260273719,10.0261,10,10.01
569405.386,804,-17.11969617,3.125418771,1.109900812,0.260271347,10.0261,10,10.01
569405.584,804,-17.19077284,3.120624889,1.108954175,0.260049361,10.0261,10,10.01
569405.784,804,-17.19924988,3.119666113,1.10800125,0.259825901,10.0261,10,10.01
569405.984,804,-17.19924988,3.118707337,1.107045749,0.259601836,10.02937,10,10.01
569406.184,804,-17.19990196,3.118132071,1.106090211,0.259377762,10.02937,10,10
569406.384,804,-17.19990196,3.117173295,1.105132413,0.259153159,10.02937,10,10
569406.584,804,-17.20055404,3.116789785,1.104177781,0.258929298,10.02937,10,10
569406.784,804,-17.20055404,3.115831008,1.103223485,0.258705516,10.0261,10,10
569406.984,804,-17.19990196,3.115255743,1.102267922,0.258481437,10.0261,10,10
569407.184,804,-17.19990196,3.114680477,1.101311786,0.258257224,10.0261,10,10
569407.384,804,-17.20055404,3.114105211,1.100356581,0.258033228,10.0261,10,10
569407.584,804,-17.20055404,3.113529945,1.099401185,0.257809188,10.02283,10,10
569407.784,804,-17.20055404,3.112762924,1.098443642,0.257584645,10.02283,10,10
569407.984,804,-17.20055404,3.112187659,1.097490032,0.257361024,10.02283,10,10
569408.184,804,-17.20055404,3.111612393,1.096534443,0.257136938,10.02283,10,10.01
569408.384,804,-17.19990196,3.111228882,1.095576868,0.256912387,10.0261,10,10.01
569408.584,804,-17.20055404,3.110461861,1.094623323,0.256688781,10.0261,10,10.01
569408.784,804,-17.20055404,3.110078351,1.093666379,0.256464378,10.02283,10,10.01
569408.984,804,-17.20120612,3.109503085,1.09271052,0.25624023,10.02283,10,10.01
569409.184,804,-17.20120612,3.108927819,1.091756518,0.256016517,10.02283,10,10
569409.384,804,-17.20120612,3.108352554,1.090800917,0.255792429,10.02283,10,10
569409.389,804,-20.08078935,3.082849106,1.090773029,0.255785889,10.02283,10,10
569409.584,804,-20.24706964,3.077288204,1.089677859,0.255529072,10.01957,10,10
569409.784,804,-20.25750291,3.075562406,1.088550334,0.255264668,10.01957,10,10
569409.984,804,-20.26076331,3.074028364,1.087425528,0.255000901,10.01957,10,10
569410.184,804,-20.26076331,3.072877833,1.086300981,0.254737195,10.01957,10,10
569410.384,804,-20.26076331,3.071727301,1.085174479,0.254473031,10.01957,10,10
569410.584,804,-20.26076331,3.07057677,1.084049445,0.254209211,10.01957,10,10
569410.784,804,-20.26076331,3.069426239,1.082923121,0.253945088,10.01957,10,10
569410.984,804,-20.26076331,3.068467462,1.081798897,0.253681458,10.01957,10,10
569411.184,804,-20.26076331,3.067508686,1.080670903,0.253416944,10.01957,10,10
569411.384,804,-20.26076331,3.066741665,1.079547985,0.25315362,10.01957,10,10
569411.584,804,-20.26076331,3.065782889,1.078420804,0.252889296,10.01957,10,10
569411.784,804,-20.26141539,3.064824113,1.077296785,0.252625714,10.01957,10,10
569411.984,804,-20.26206747,3.063865336,1.076169324,0.252361325,10.01631,10,10
569412.184,804,-20.26206747,3.06290656,1.075045442,0.252097775,10.01631,10,10
569412.384,804,-20.26141539,3.062139539,1.073918405,0.251833485,10.01631,10,10
569412.584,804,-20.26141539,3.061180763,1.072792744,0.251569518,10.01631,,
569412.784,804,-20.26206747,3.060221987,1.071668507,0.251305885,10.01631,,
569412.984,804,-20.26206747,3.05926321,1.070542841,0.251041917,10.01631,,
